,ID,Non_combust_wt_%,Organics_wt_%,Paper_and_cardboard_wt_%,Plastics_wt_%,Total_weight_(kg),aluminium_cans,aluminium_recyclable,batteries,bottles_cds,bottles_wine_and_spirits,cardboard,ceramics,drinkbags,electrical_items_and_peripherals_(incl_tvs),energy_kWh_per_kg,eps,feminine_hygiene,flexibles_film,food,hdpe_bottles,jars,lpb,nappies,other,other_glass,other_metal,other_organics,other_plastic,other_sanitary_waste,paper,pet_bottles,plastic_bags,pp,steel_cans,textiles,total_energy_kWh
155,158_S,0.3828197945845005,0.2119514472455649,0.04481792717086835,0.36041083099906623,14.994000000000002,1.9180000000000001,0.098,0.0,0.0,0.0,0.504,0.0,0.0,0.0,0.93,0.574,0.0,2.016,3.178,0.0,2.0580000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.168,0.98,1.694,0.0,1.666,0.0,13.94
156,159_S,0.0604089219330855,0.6105947955390335,0.2472118959107807,0.08178438661710037,15.064,0.91,0.0,0.0,0.0,0.0,0.168,0.0,0.0,0.0,2.53,0.0,0.0,0.28,8.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.162,0.154,0.0,0.504,0.392,0.406,0.0,0.0,3.052,38.11
157,160_S,0.05800464037122969,0.568445475638051,0.15661252900232014,0.21693735498839906,12.068,0.22399999999999998,0.47600000000000003,0.0,0.0,0.0,1.666,0.0,0.0,0.0,2.44,0.0,0.0,1.232,6.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22399999999999998,0.0,1.386,0.0,0.0,0.0,29.45
158,161_S,0.0782976722313661,0.7317187867387727,0.08182459440395015,0.1081589466259111,29.771000000000004,2.24,0.091,0.0,0.0,0.0,0.812,0.0,0.0,0.0,2.72,0.182,0.0,0.9940000000000001,19.375999999999998,0.0,0.0,0.693,0.0,0.0,0.0,0.0,2.408,0.175,0.0,0.77,0.917,0.9520000000000001,0.0,0.0,0.161,80.98
159,162_S,0.13748810656517602,0.7654614652711704,0.0033301617507136057,0.09372026641294004,29.428000000000004,4.046,0.0,0.0,0.0,0.0,0.098,0.0,0.0,0.0,2.62,0.11199999999999999,0.0,1.12,0.0,0.0,0.0,0.0,8.05,0.0,0.0,0.0,14.475999999999999,0.013999999999999999,0.0,0.0,0.154,1.358,0.0,0.0,0.0,77.1
160,163_S,0.0,0.98812351543943,0.0,0.011876484560570073,5.894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.824,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,18.39
161,164_S,0.0751316559391457,0.8409596255119953,0.034874195435927444,0.049034523112931536,59.815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.84,0.006999999999999999,0.0,0.336,0.0,0.0,0.0,0.0,0.0,4.494,0.0,0.0,50.302,0.588,0.0,0.0,0.6579999999999999,1.344,0.0,0.0,2.086,169.87
162,165_S,0.01585065163790067,0.5508982035928145,0.411764705882353,0.021486438886932017,39.746,0.252,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,2.46,0.0,0.0,0.42,21.896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266,0.0,0.0,0.0,0.168,0.0,0.37799999999999995,15.806,97.78
163,166_S,0.05031631602177432,0.8287479770486981,0.04913932617331177,0.071796380756216,47.57899999999999,2.394,0.0,0.0,0.0,0.0,0.504,0.0,0.0,0.0,2.9,0.168,0.0,1.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.431,0.0,0.0,1.5119999999999998,1.246,0.98,0.0,0.0,0.322,137.98
164,167_S,0.018018018018018014,0.3896396396396397,0.3783783783783784,0.213963963963964,6.216,0.11199999999999999,0.0,0.0,0.0,0.0,2.352,0.0,0.0,0.0,1.94,0.14,0.0,0.23800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4219999999999997,0.0,0.0,0.0,0.0,0.9520000000000001,0.0,0.0,0.0,12.06
165,168_S,0.04301075268817205,0.22401433691756276,0.15053763440860216,0.5824372759856631,7.8119999999999985,0.336,0.0,0.0,0.0,0.0,1.176,0.0,0.0,0.0,1.21,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,9.45
166,169_S,0.0,0.0,0.0,1.0,1.246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154,0.7,0.0,0.0,0.0,0.0
167,170_S,0.2963917525773196,0.4097938144329897,0.012886597938144331,0.2809278350515464,5.432,1.54,0.07,0.0,0.0,0.0,0.07,0.0,0.0,0.0,1.65,0.14,0.0,0.602,1.946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.504,0.28,0.0,0.0,0.0,8.96
168,171_S,0.603448275862069,0.0,0.0,0.396551724137931,0.8119999999999999,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22399999999999998,0.0,0.0,0.0,0.0
169,172_S,0.16107382550335572,0.0,0.15436241610738258,0.6845637583892618,2.086,0.336,0.0,0.0,0.0,0.0,0.322,0.0,0.0,0.0,0.0,0.0,0.0,0.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.294,0.77,0.0,0.0,0.0,0.0
170,173_S,0.06962380685008421,0.6552498596294217,0.0673778775968557,0.2077484559236384,24.934,1.246,0.0,0.0,0.0,0.0,1.288,0.0,0.0,0.0,2.61,0.084,0.0,0.77,9.856,0.0,0.0,0.0,0.0,0.364,0.0,0.0,6.482,0.56,0.0,0.0,1.848,1.736,0.182,0.126,0.392,65.08
171,174_S,0.0,0.9777424483306836,0.0,0.022257551669316374,17.612000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,0.0,0.0,0.392,16.114,0.0,0.0,0.0,1.1059999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.95
172,175_S,0.06610729722857869,0.01601830663615561,0.3686753114670736,0.5491990846681921,5.5062000000000015,0.0,0.0,0.0,0.0,0.0,1.8619999999999999,0.0,0.0,0.0,0.1,0.364,0.0,0.56,0.0882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.336,0.0,0.168,0.938,0.7,0.126,0.364,0.0,0.55
173,212_S,0.033417721518987344,0.7159493670886076,0.06556962025316458,0.18506329113924053,3.95,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,2.79,0.13,0.0,0.336,2.8280000000000003,0.0,0.132,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.184,0.0,0.165,0.0,0.0,0.015,11.02
174,213_S,0.18350515463917524,0.5525773195876289,0.1134020618556701,0.15051546391752574,0.97,0.17800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18,0.03,0.0,0.052000000000000005,0.536,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.098,0.0,0.034,0.0,0.0,0.0,2.11
175,214_S,0.004106776180698152,0.6132785763175906,0.2655715263518138,0.11704312114989733,2.922,0.012,0.0,0.0,0.0,0.0,0.562,0.0,0.0,0.0,2.64,0.0,0.0,0.182,1.7919999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126,0.0,0.214,0.0,0.034,0.0,0.0,0.0,7.71
176,215_S,0.051734631771150334,0.32014607425441266,0.4065733414485697,0.2215459525258673,3.2860000000000005,0.042,0.0,0.0,0.0,0.0,1.258,0.0,0.0,0.0,1.63,0.002,0.0,0.648,0.948,0.0,0.0,0.054000000000000006,0.10400000000000001,0.128,0.0,0.0,0.0,0.027999999999999997,0.0,0.024,0.016,0.034,0.0,0.0,0.0,5.36
177,216_S,0.061413673232908465,0.4159907300115875,0.2838933951332561,0.23870220162224803,1.726,0.0,0.0,0.0,0.0,0.0,0.392,0.0,0.0,0.0,1.98,0.0,0.0,0.258,0.718,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.07400000000000001,0.0,0.055999999999999994,0.0,0.08,0.0,0.106,0.012,3.42
178,217_S,0.098159509202454,0.0,0.8993865030674847,0.00245398773006135,1.63,0.16,0.0,0.0,0.0,0.0,1.466,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,218_S,0.0803921568627451,0.6843137254901961,0.17058823529411762,0.06470588235294117,1.02,0.013999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.64,0.0,0.0,0.038,0.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.174,0.0,0.027999999999999997,0.0,0.068,0.0,2.69
180,219_S,0.03166935050993022,0.5872249060654858,0.23993558776167476,0.1411701556629093,3.7260000000000004,0.11800000000000001,0.0,0.0,0.0,0.0,0.446,0.0,0.0,0.0,2.53,0.04,0.0,0.018000000000000002,2.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44799999999999995,0.28600000000000003,0.182,0.0,0.0,0.0,9.43
181,220_S,0.16093366093366093,0.17567567567567566,0.6277641277641277,0.035626535626535616,1.6280000000000003,0.032,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.91,0.03,0.0,0.026000000000000002,0.28600000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11199999999999999,0.0,0.002,0.0,0.23,0.0,1.48
182,221_S,0.0,0.0,0.0,1.0,0.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.004,0.0,0.0,0.0,0.0
183,222_S,0.0,0.14059405940594058,0.8237623762376237,0.03564356435643565,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.016,0.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.002,0.0,0.8320000000000001,0.0,0.018000000000000002,0.0,0.0,0.0,0.83
184,223_S,0.0,0.0,0.2969325153374233,0.7030674846625767,1.63,0.0,0.0,0.0,0.0,0.0,0.33799999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.8759999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018000000000000002,0.0,0.146,0.25,0.002,0.0,0.0,0.0,0.0
185,224_S,0.1035856573705179,0.199203187250996,0.597609561752988,0.099601593625498,0.502,0.052000000000000005,0.0,0.0,0.0,0.0,0.252,0.0,0.0,0.0,1.05,0.0,0.0,0.013999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.034,0.0,0.022000000000000002,0.0,0.002,0.0,0.0,0.026000000000000002,0.53
186,225_S,0.014612452350698857,0.8227445997458704,0.0698856416772554,0.09275730622617537,3.148,0.046,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,2.98,0.01,0.0,0.1,2.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.048,0.134,0.0,0.0,0.13,9.38
187,226_S,0.0740521327014218,0.8631516587677726,0.0029620853080568727,0.05983412322274882,3.3760000000000003,0.084,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,2.86,0.0,0.0,0.07400000000000001,2.9139999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.128,0.0,0.166,0.0,9.66
188,227_S,0.06339468302658488,0.8895705521472392,0.010224948875255624,0.03680981595092025,0.978,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,0.022000000000000002,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.01,0.0,0.012,0.0,0.0,0.0,2.84
189,228_S,0.4730558779638534,0.1677997015420328,0.0029845796716962357,0.3561598408224175,12.061999999999998,4.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,1.94,0.0,0.0,0.612,0.036000000000000004,0.0,0.6659999999999999,0.0,0.0,2.024,0.324,0.0,0.0,1.092,0.94,0.0,0.22399999999999998,0.0,8.56
190,229_S,0.16129032258064516,0.4758064516129032,0.09677419354838712,0.26612903225806456,1.4880000000000002,0.124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02,0.0,0.0,0.1,0.708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168,0.0,0.1,0.036000000000000004,0.092,0.0,0.11599999999999999,0.044000000000000004,3.01
191,230_S,0.0,0.9990167158308751,0.0,0.0009832841691248774,4.0680000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,0.0,0.0,0.004,4.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.69
192,231_S,0.0192090395480226,0.9807909604519772,0.0,0.0,3.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06,0.0,0.0,0.0,3.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068,0.0,10.83
193,232_S,0.5190042826552462,0.4025695931477516,0.0,0.07842612419700214,7.472,2.878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.008,0.0,0.0,0.0,0.344,0.136,0.0,1.0,0.0,10.09
194,233_S,0.10285006195786868,0.8612143742255266,0.008674101610904586,0.027261462205700124,3.228,0.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,0.0,0.0,0.055999999999999994,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.0,0.027999999999999997,0.0,0.0,0.0,0.256,0.0,8.97
195,234_S,0.0,0.978862973760933,0.0,0.021137026239067058,5.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,0.0,0.0,0.11599999999999999,5.372000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.12
196,235_S,0.0,0.9994051160023796,0.0,0.0005948839976204639,6.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,0.0,0.0,0.004,3.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.98
197,236_S,0.0,0.9945305378304466,0.0,0.005469462169553328,4.388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,0.0,0.0,0.024,4.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.69
198,237_S,0.08988057825267128,0.8944060339409177,0.0069138906348208675,0.008799497171590195,6.364,0.156,0.0,0.35600000000000004,0.0,0.0,0.044000000000000004,0.0,0.0,0.0,2.83,0.0,0.0,0.016,5.692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.06,0.0,18.01
199,238_S,0.15806988352745424,0.6688851913477538,0.05990016638935109,0.11314475873544096,2.404,0.14,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,2.45,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.608,0.0,0.0,0.004,0.032,0.0,0.0,0.24,0.0,5.89
200,239_S,0.08607198748043818,0.7402190923317683,0.06416275430359937,0.10954616588419408,2.556,0.22,0.0,0.0,0.0,0.0,0.138,0.0,0.0,0.0,2.71,0.0,0.0,0.21,1.892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.026000000000000002,0.04,0.013999999999999999,0.0,0.0,0.0,6.93
201,240_S,0.06263406263406263,0.8682968682968684,0.06177606177606178,0.0072930072930072936,9.324,0.21600000000000003,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,2.9,0.0,0.0,0.068,0.0,0.0,0.0,0.0,0.0,0.368,0.0,0.0,8.096,0.0,0.0,0.556,0.0,0.0,0.0,0.0,0.0,27.04
202,241_S,0.03381014304291287,0.9154746423927176,0.0,0.05071521456436931,1.5379999999999998,0.052000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4080000000000001,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.0,4.61
203,242_S,0.22159548751007246,0.2699435938759065,0.0572119258662369,0.4512489927477841,4.9639999999999995,0.82,0.0,0.0,0.0,0.0,0.21600000000000003,0.0,0.0,0.0,1.27,0.0,0.0,1.236,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.068,0.552,0.292,0.0,0.28,0.0,6.3
204,243_S,0.0,1.0,0.0,0.0,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,0.0,0.0,0.0,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.68
205,244_S,0.023462783171521038,0.9700647249190938,0.0,0.006472491909385114,14.832,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.05,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.388,0.0,0.0,0.0,0.04,0.0,0.016,0.128,0.0,45.24
206,245_S,0.04685212298682285,0.8843338213762811,0.0417276720351391,0.027086383601756955,2.7319999999999998,0.0,0.0,0.0,0.0,0.0,0.114,0.0,0.0,0.0,2.95,0.0,0.0,0.07200000000000001,2.416,0.0,0.0,0.0,0.0,0.11199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.016,0.0,8.06
207,246_S,0.02105263157894736,0.6502024291497975,0.2437246963562753,0.08502024291497975,4.94,0.10400000000000001,0.0,0.0,0.0,0.0,1.204,0.0,0.0,0.0,2.69,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2119999999999997,0.0,0.0,0.0,0.21600000000000003,0.004,0.0,0.0,0.0,13.29
208,247_S,0.09512578616352202,0.7720125786163523,0.032232704402515716,0.10062893081761007,2.544,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73,0.0,0.0,0.096,1.964,0.0,0.0,0.0,0.0,0.20800000000000002,0.0,0.0,0.0,0.046,0.0,0.06,0.106,0.004,0.004,0.0,0.022000000000000002,6.95
209,248_S,0.19307415877164325,0.7958183600130676,0.0,0.011107481215289122,12.244000000000002,1.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.51,0.0,0.0,0.0,9.744,0.0,1.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,0.0,0.0,0.26,0.0,30.73
210,249_S,0.1070110701107011,0.2961254612546125,0.5525830258302582,0.044280442804428034,2.168,0.11599999999999999,0.0,0.0,0.0,0.0,1.196,0.0,0.0,0.0,1.47,0.0,0.0,0.092,0.642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.004,0.0,0.11599999999999999,0.0,3.19
211,250_S,0.264554794520548,0.6678082191780823,0.0,0.06763698630136987,4.6720000000000015,0.44799999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22,0.0,0.0,0.128,3.12,0.0,0.5720000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.08800000000000001,0.21600000000000003,0.0,10.37
212,251_S,0.0,0.9830938292476754,0.013524936601859678,0.0033812341504649195,2.366,0.0,0.0,0.0,0.0,0.0,0.032,0.0,0.0,0.0,3.12,0.0,0.0,0.008,2.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.38
213,252_S,0.1164983164983165,0.8424242424242424,0.006060606060606061,0.035016835016835016,5.94,0.392,0.0,0.0,0.0,0.0,0.032,0.0,0.0,0.0,2.74,0.0,0.0,0.14,0.604,0.0,0.0,0.0,0.0,0.1,0.0,0.0,4.4,0.024,0.0,0.004,0.0,0.044000000000000004,0.0,0.2,0.0,16.28
214,253_S,0.4469589816124469,0.34229137199434223,0.014144271570014143,0.1966053748231966,1.4140000000000001,0.068,0.0,0.18,0.0,0.0,0.02,0.0,0.0,0.0,1.29,0.0,0.0,0.048,0.0,0.0,0.322,0.0,0.0,0.0,0.0,0.0,0.484,0.078,0.0,0.0,0.152,0.0,0.0,0.062,0.0,1.82
215,254_S,0.011947431302270013,0.9874551971326164,0.0,0.0005973715651135008,6.696000000000001,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08,0.0,0.0,0.004,6.612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.62
216,255_S,0.0832494125545485,0.7905337361530714,0.011748909029875798,0.1144679422625042,5.957999999999999,0.316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,0.0,0.0,0.254,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,4.71,0.01,0.0,0.0,0.39799999999999996,0.01,0.01,0.0,0.07,16.56
217,256_S,0.013422818791946308,0.9859060402684564,0.0,0.0006711409395973153,5.96,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08,0.0,0.0,0.004,5.876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.36
218,257_S,0.03667192429022083,0.913249211356467,0.0035488958990536282,0.046529968454258684,5.072,0.18600000000000003,0.0,0.0,0.0,0.0,0.018000000000000002,0.0,0.0,0.0,2.99,0.0,0.0,0.226,4.632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,15.17
219,258_S,0.10633213859020313,0.8626045400238949,0.0,0.031063321385902037,3.3480000000000003,0.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77,0.0,0.0,0.016,2.888,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084,0.0,0.004,0.0,0.0,9.27
220,259_S,0.053023255813953486,0.9293023255813954,0.0,0.017674418604651163,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95,0.0,0.0,0.038,1.9980000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114,0.0,6.34
221,260_S,0.04918032786885245,0.930783242258652,0.0,0.020036429872495442,4.3919999999999995,0.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.96,0.0,0.0,0.032,4.088,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055999999999999994,0.0,0.0,0.0,0.0,13.0
222,261_S,0.0,0.939443535188216,0.0,0.060556464811783964,2.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.296,0.026000000000000002,0.0,0.0,0.078,0.004,0.0,0.0,0.0,7.6
223,262_S,0.003515625,0.987109375,0.0,0.009375,20.48,0.07200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11,0.0,0.0,0.004,20.215999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.188,0.0,0.0,0.0,0.0,63.69
224,263_S,0.02329450915141431,0.9500831946755408,0.0,0.02662229617304493,2.404,0.055999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04,0.0,0.0,0.03,2.2840000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.0,7.31
225,264_S,0.010294469715106534,0.954033995690687,0.0016758439071103662,0.033995690687096,16.708000000000002,0.11199999999999999,0.0,0.0,0.0,0.0,0.027999999999999997,0.0,0.0,0.0,3.08,0.0,0.0,0.248,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.44,0.027999999999999997,0.0,0.0,0.292,0.0,0.0,0.06,0.0,51.46
226,265_S,0.01118304885226604,0.9829311359623308,0.0,0.005885815185403179,6.7959999999999985,0.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.93
227,266_S,0.012140575079872208,0.982747603833866,0.004472843450479234,0.0006389776357827477,6.26,0.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08,0.0,0.0,0.004,6.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027999999999999997,0.0,0.0,0.0,0.0,0.0,19.28
228,267_S,0.0,0.9633148588017948,0.0,0.03668514119820534,7.5779999999999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11,0.0,0.0,0.01,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268,0.0,0.0,0.0,23.57
229,268_S,0.16438356164383566,0.3886986301369864,0.2773972602739726,0.1695205479452055,4.6720000000000015,0.07200000000000001,0.0,0.204,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.11199999999999999,1.8159999999999998,0.0,0.0,0.0,0.0,0.49200000000000005,0.0,0.0,0.0,0.052000000000000005,0.0,0.0,0.212,0.41600000000000004,0.0,0.0,1.296,8.18
230,269_S,0.10647639956092207,0.22539334065129896,0.3798024149286498,0.2883278448591292,5.465999999999998,0.04,0.0,0.022000000000000002,0.0,0.0,0.408,0.0,0.0,0.0,1.17,0.0,0.0,0.35200000000000004,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,1.232,0.9440000000000001,0.0,0.244,0.162,0.11800000000000001,0.0,0.0,1.4240000000000002,6.4
0,29_V,0.14378875347444942,0.652020525978191,0.14742356211246524,0.05676715843489416,37.416,0.027999999999999997,0.0,0.0,0.0,0.0,0.0,0.5760000000000001,0.0,0.0,2.45,0.0,0.0,0.312,0.0,0.0,0.244,0.064,0.0,2.068,0.0,0.14,24.396,1.248,0.0,0.66,0.392,0.172,0.0,2.324,4.792,91.67
1,30_V,0.16018158236057067,0.5609597924773022,0.07619974059662775,0.20265888456549933,7.4016,0.0,0.10800000000000001,0.0,0.0,0.0,0.564,0.0,0.0,0.0,2.24,0.0,0.0,0.0,4.064,0.0,0.332,0.0,0.08800000000000001,0.306,0.0,0.0316,0.0,0.5,0.0,0.0,0.8440000000000001,0.156,0.0,0.408,0.0,16.58
